source,title,content,date
News Max,Trump Gains Momentum in Swing State Polls as Race Tightens,"Former President Donald Trump is seeing an uptick in key battleground state polls, with Vice President Kamala Harris' early leads fading as the presidential race narrows in its final weeks, The Hill reported.
As the 2024 presidential election nears its final stretch, polls in crucial swing states show a shift toward former President Trump. Polling averages from The Hill and Decision Desk HQ (DDHQ) indicate a tightening race, with both Trump and Vice President Harris having an equal chance of victory. Harris' initial post-debate boost has dissipated, leaving both campaigns in a dead heat.
Trump's polling surge has raised concerns among Democrats, especially given his history of outperforming expectations. However, Harris' team remains hopeful that issues like abortion will energize her base.
Arizona
The Hill/DDHQ average shows that Trump currently leads in Arizona by 1.7 points. Recent polls have solidified his lead, including a New York Times/Siena College poll showing him ahead by 6 points. This marks a significant shift from 2020 when President Biden narrowly won the state. Meanwhile, Arizona's Senate race, featuring Democratic Rep. Ruben Gallego and Republican Kari Lake, is drawing attention, though Harris faces an uphill battle here.
Georgia
Trump holds a 1.9-point lead in Georgia, his largest lead among battleground states. This marks a reversal from earlier polling, which had Harris ahead. A recent Quinnipiac poll showed Trump up by 6 points. Early voting began this week with record turnout, and Harris is set to campaign alongside former President Obama to boost Black voter turnout.
Michigan
In Michigan, Trump holds a narrow 0.7-point lead in The Hill/DDHQ average, while other polling sources show Harris with a slight edge. Concerns over the Biden-Harris administration's stance on Israel may affect Arab American voters in the state, while labor support remains a question mark. Both candidates are effectively tied in recent polls, keeping Michigan highly competitive.
Nevada
Nevada is also closely contested, with Harris leading by just 0.2 points in the Hill/DDHQ average. The state's six electoral votes are crucial, and service industry workers play a key role. Although polling has been sparse in recent weeks, a Trafalgar poll shows Harris up by only 1 point, making Nevada a battleground to watch.
North Carolina
Trump leads by 1 point in North Carolina. Early voting began Thursday, with a record-breaking 353,000 ballots cast on the first day. Harris leads by 3 points in one Quinnipiac poll, but other surveys show Trump with a slight edge. Trump's visit to flood-hit Asheville may have affected voters' views in the state.
Pennsylvania
Pennsylvania, with 19 electoral votes, is critical. Harris holds a slim lead of 0.3 points in the Hill/DDHQ average. Democrats argue that GOP-leaning polls are skewing the numbers, but a New York Times/Siena poll gives Harris a 4-point advantage among likely voters. Both campaigns are investing heavily in the state, with nearly $300 million spent on political ads.
Wisconsin
In Wisconsin, Trump holds a slight 0.5-point lead in the Hill/DDHQ average, with Harris' former 5-point lead eroding. Recent polls favor Trump, making Wisconsin a key battleground.
Jim Thomas ✉
Jim Thomas is a writer based in Indiana. He holds a bachelor's degree in Political Science, a law degree from U.I.C. Law School, and has practiced law for more than 20 years.
© 2024 Newsmax. All rights reserved.",19/10/2024
News Max,Cygnal Survey: Vance Favorability Rating Improves,"For the first time in months, Sen. J.D. Vance, R-Ohio, former President Donald Trump's running mate for vice president, has a positive favorability rating, according to a new survey.
The survey from the analytics firm Cygnal, shows Vance with a 45.4% favorability rating against an unfavorability rating of 45%.
The survey of 1,500 people was conducted Oct. 2-3, after Vance's debate with Minnesota Gov. Tim Walz, Vice President Kamala Harris' running mate on the Democrat ticket.
The survey has a margin of error of +/- 2.52 percentage points.
Prior to the debate, Vance had a net favorability rating of minus 8. Post-debate, Walz's favorability rating was 47% with a 42.5% unfavorability rating. Walz's favorability rating has consistently been polled as a net positive.
Vance's favorability rating has most improved among urban voters and independents, while Walz's favorable rating suffered among the same groups, according to the survey.
Sam Barron ✉
Sam Barron has almost two decades of experience covering a wide range of topics including politics, crime and business.
© 2024 Newsmax. All rights reserved.",9/10/2024
News Max,Rep. Mike Waltz to Newsmax: Biden Admin Trying to Appease Iran,"By failing to hold Iran accountable for anything, the Biden administration is, in effect, rewarding Tehran for its bad behavior, says Rep. Mike Waltz, R-Fla.
""What consequences has Iran suffered for firing on our Navy ships? For shutting down international shipping in the Red sea? For launching ballistic missiles? Not once, but twice, directly from its soil at our ally,"" Waltz said during an appearance on Newsmax TV's ""American Agenda.""
""For killing Americans in Iraq and wounding them afterwards? Trying to assassinate a former president and leading political candidate?""
He equated the moves to appeasing a bully.
""There have been zero consequences because is a group that believes they can appease the bully, that they can wake up in the morning and go to the schoolyard and just keep giving a little more lunch money — in this case, it's to the tune of billions of dollars — and that [Iran] will behave responsibly,"" he added.
""And instead, what we're doing is we're going to wake up one day and they're going to have a nuclear missile and operational ICBM with an irrational religious fanatic with their fingers on the button. And that is a scary, scary thought.""
Waltz, who is a member of the House Intelligence Committee, also said Iran was actively plotting to kill former President Donald Trump.
""The Iranians right now are trying to kill President Trump,"" he said.
""That isn't a plot in the past. It's ongoing right now as we speak. And this isn't kind of your typical ‘Death to America’ propaganda rhetoric. They are existentially threatened byTrump's return. Why? Because he knows he's going to go after what they care about the most. Their wallet, their control.
""It's unacceptable that Biden and Harris have been just silent until just last week on these ongoing plots.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Kate McManus ✉
Kate McManus is a New Jersey-based Newsmax writer who's spent more than two decades as a journalist.
© 2024 Newsmax. All rights reserved.",21/10/2024
News Max,Rep. Clyde to Newsmax: Dems Trying to 'Assassinate' Trump's Personality,"Democrats are trying to ""destroy"" former President Donald Trump's personality with the claims they are making about him, Rep. Andrew Clyde told Newsmax on Tuesday.
""They think it's personality over policy and they're trying to destroy his personality,"" said the Georgia Republican on ""Wake Up America."" ""If they can't assassinate the president, they're going to assassinate his personality. And that's exactly what they've tried to do.""
Clyde said he was at Trump's rally in Atlanta on Monday night and ""the energy in the room was phenomenal.""
Clyde said Trump's election also depends on policy, not his personality, and Americans understand that.
While Trump has been subjected to comparisons to Adolf Hitler and has been called a fascist in recent weeks, Clyde says that's out of the Democrats' ""desperation"" over their candidate, Vice President Kamala Harris.
""They are at the end of their wits because they know they're going to lose and so they are trying everything and anything just to try and make it stick,"" Clyde said. ""It is so disrespectful to do that and it's dishonest. It's disrespectful. It just shows that the left will do anything to win and here they are, lying completely again.""
Meanwhile, Georgians are turning out in droves to vote early, and Clyde said that's because of the excitement surrounding Trump and his call for people to vote.
Nearly 3 million Georgia voters have cast early ballots, with Republicans taking the majority of 49% of those votes. Clyde noted that several counties are turning out to vote for Trump.
""It seems to be that way in so many other states, too,"" he said.
Georgia voters are focused, he added, on the security of the southern border and illegal immigration, particularly after the murder of University of Georgia nursing student Laken Riley, said Clyde.
""In our 9th District, we also had a 12-year-old girl abducted, kidnapped, in Gainesville, Georgia, by an illegal alien from Guatemala,"" said Clyde. ""We're seeing it up close and personal, the lack of security, the open border policies of the Biden-Harris administration.""
And Harris, as the border czar, has said she would not change anything from the Biden administration's policies, said Clyde.
""How is she going to fix a wide-open border [including] 600,000 criminals that have poured across our border, let in by her administration, including 13,000 of those convicted with prior convictions of murder,"" he added. ""We don't need to be importing criminals.
""We need to be deporting them, every solitary one of them needs to be deported. And that's another policy of President Trump. It's the policies that matter. And President Trump's policies will indeed bring this country back from the abyss.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Sandy Fitzgerald ✉
Sandy Fitzgerald has more than three decades in journalism and serves as a general assignment writer for Newsmax covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",29/10/2024
News Max,GOP Rep. Ken Calvert Faces Tight Race as Hollywood Targets Him,"The rematch for Congress in California's 41st District, the notable Inland Empire to the east of Los Angeles, between Rep. Ken Calvert, R-Calif., and liberal Democrat Will Rollins is looking like a dead heat.
The Center for Urban Politics and Policy at Cal State completed a poll last month that showed Calvert and Rollins tied at 41.6% each.
Two weeks ago, the Global Strategy Group concluded a poll also showing a tie — Calvert and Rollins even at 45% each.
This comes two years after Calvert edged out Rollins, a former prosecutor, by 52%-48% (just over 10,000 votes out of more than 230,000 cast).
In their rematch, Calvert and Rollins have spent a combined total of $12 million so far.
""Hollywood wants Rollins,"" Ken Khachigian, longtime California Republican strategist for the late GOP Gov. George Deukmejian, told Newsmax.
""Steven Spielberg, Rob Reiner — you name them — are pouring millions into the Inland Empire to elect Rollins,"" he said.
Rollins, who is gay, has national backing from the LGBT community.
Calvert, now the second senior Republican in the entire House, is a member of the House Appropriations Committee and of the moderate Main Street Partnership of House Republicans.
""I think it will be a very close race,"" Jon Fleischman, editor of the Flash Report on California politics, told Newsmax.
""There are a lot of liberal special interests that would like to see Calvert retired from office,"" he said.
Fleischman thinks the race might be so close it could take days or weeks to determine the winner.
The race has become a national one, with groups like AIPAC, the NRA, and U.S. Chamber of Commerce endorsing and backing Calvert.
John Gizzi is chief political columnist and White House correspondent for Newsmax. For more of his reports, Go Here Now.
© 2024 Newsmax. All rights reserved.",28/10/2024
News Max,Florida Sues Biden Admin Over Migrant Voter Info,"The state of Florida on Wednesday filed a lawsuit against the Biden Administration for allegedly refusing to confirm immigration records so the state can verify citizenship and prevent non-citizens from voting, Bloomberg Law reports.
The complaint, Florida v. Dept Homeland Sec., was filed in U.S. District Country for the Northern District of Florida, claims that ""because the federal government is refusing to comply with these obligations and frustrating Florida’s ability to maintain the integrity of its elections, Florida files this suit.""
Citing the case Bond v. United States, the state argues that ""as part of the prerogatives and responsibilities of the States and the National Government – the federal government has an obligation to cooperate with the States in ensuring only citizens vote in their elections.""
""Without further information from DHS, Florida is unable to fulfill its statutory duties to ensure the integrity of its elections and maintain accurate voter registration records,"" Florida’s Republican Attorney General Ashley Moody said in a statement.
""Florida’s inability to carry out its statutory obligations inflicts sovereign injury upon the state.""
The state claims it is unable to track and maintain immigration information on its own, saying it does not have the unique identifiers needed to run verification checks through the federal Systematic Alien Verification for Entitlements (SAVE) Program and that it has been denied a request for information from the Department of Homeland Security’s U.S. Citizenship and Immigration Services.
The lawsuit claims that Florida’s Department of State has identified several individuals that are not citizens but could not verify their legal status and run a search through the SAVE app due to the government’s lack of cooperation.
""Voting is a right granted to American citizens—not illegal immigrants or other noncitizens. The Biden-Harris administration has allowed millions of illegal immigrants into the country, and we must ensure that only citizens are on our voter rolls,"" Moody wrote in her statement.
""I am taking legal action against the Department of Homeland Security and Secretary Mayorkas to ensure Florida is able to maintain the integrity of our state’s voter rolls.""
© 2024 Newsmax. All rights reserved.",17/10/2024
News Max,TIPP Daily Poll: Harris Holds 3-Point Lead Over Trump,"Vice President Kamala Harris is holding a slight lead of 50%-47% over former President Donald Trump in a race for the White House that remains ""tighter than ever,"" according to TIPP Tracking Poll's Day 11 edition.
Over the past 10 days of TIPP's tracking, Trump's numbers have ranged between 46% and 49%, with Harris' numbers fluctuating between 47% and 50%, a steady margin suggesting that the electorate remains volatile.
TIPP Insights polled 1,260 likely voters nationally Oct. 21-23, and the results have a margin of error of plus or minus 2.8 percentage points.
With 11 days left before Election Day, Harris also holds a slight lead over Trump of 49.8%-47.3% when third-party candidates Cornel West and Jill Stein are factored in. West gathered 0.9%; Stein 0.5%; and other candidates, 0.5%, with 1% of voters remaining undecided.
Meanwhile, Trump is holding a commanding lead of 52%-45% in the South, with Harris holding strong leads in the West by 54%-42% and the Northeast by 58%-38%. The fight remains in the Midwest, with Trump up by 50%-48% and with suburban swing voters.
Harris also continues to hold the advantage among voters 18-44 by 56%-40%, with Trump leading by 49%-48% with people ages 45-64, and by 51%-46% with voters older than 65.
Trump is also leading with men by 51%-46%, while Harris is ahead with women by 54%-43%.
Trump also remains in the lead with white voters (55%-42%), while Harris leads with Black and Hispanic voters (72%-24%).
Trump also holds the lead among high school graduates, while Harris is ahead with college graduates.
She also has a slim lead over Trump with independents (47%-44%).
Harris also holds the lead among urban voters (64%-33%), while Trump leads with suburban and rural voters (50%-47%).
However, the tracking poll shows that the two remain in a near tie for levels of strong support, with 70% for Trump and 71% for Harris.
Meanwhile, the prevailing mood among voters and pundits are uneasy about calling the election, with 41% of voters saying they expect Harris to win, compared to 39% for Trump.
Sandy Fitzgerald ✉
Sandy Fitzgerald has more than three decades in journalism and serves as a general assignment writer for Newsmax covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",24/10/2024
News Max,Biden: I Don't Know If Israel Is Holding Up Peace Deal to Sway November Election,"President Joe Biden had terse words for Prime Minister Benjamin Netanyahu on Friday, and said he didn't know whether the Israeli leader was holding up a peace deal in order to influence the outcome of the 2024 U.S. presidential election.
“No administration has helped Israel more than I have,” Biden said. “None. None, none. And I think Bibi should remember that. And whether he’s trying to influence the election, I don’t know but I’m not counting on that.”
Biden, in a rare appearance in the White House press briefing room, was responding to comments made by one of his allies, Sen. Chris Murphy, D-Conn., who said on CNN this week that he was concerned Netanyahu had little interest in a peace deal in part because of U.S. politics.
Israel has pressed forward on two fronts, pursuing a ground incursion into Lebanon against Hezbollah that left eight Israeli soldiers dead and conducting strikes in Gaza that killed dozens, including children. And the nation has vowed to retaliate for Iran’s ballistic missile attack this week, as the region braced for further escalation.
Biden said there had been no decision yet on what type of response there would be toward Iran.
“I’m assuming when they make a decision on how they’re going to respond, we will then have a discussion,"" he said.
Copyright 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed without permission.",4/10/2024
News Max,"Trump: Washington, Vote Out Rep. Newhouse","Former President Donald Trump on Tuesday called on his Washington supporters to vote out Republican Rep. Dan Newhouse, one of the ten House Republicans who voted to impeach him for Jan. 6, according to The Hill.
Trump began with a post on Truth Social, praising Newhouse's opponent Jerrod Sessler, who he said would ""be a GREAT Congressman for Washington State's 4th Congressional District. A Navy Veteran, Entrepreneur, Loving Father and Husband, Jerrod will fight hard every day to Secure the Border, Stand for the Rule of Law, Strengthen our Military, Take Care of our Vets, Defend our Nation, and Protect our always under siege Second Amendment.""
After praising Newhouse's opponent, Trump then called on Washingtonians to vote out Newhouse: Sessler ""is running against a Weak and Pathetic RINO named Newhouse, who voted to, for no reason, Impeach me. Newhouse has to go!""
Newhouse is one of two remaining House Republicans who voted to impeach Trump after the Capitol attack. The other is California Rep. David Valadao.
Nick Koutsobinas ✉
Nick Koutsobinas, a Newsmax writer, has years of news reporting experience. A graduate from Missouri State University’s philosophy program, he focuses on exposing corruption and censorship.
© 2024 Newsmax. All rights reserved.",29/10/2024
News Max,Report: Trump Campaign Buys Big on Urban Radio,"The campaign for former President Donald Trump has purchased ads on some the ""biggest R&B and hip hop radio stations"" in the battleground states of Pennsylvania and Wisconsin, Dan O'Donnell reported on Wednesday.
O'Donnell, of the ""Dan O'Donnell Show"" out of Milwaukee, posted Wednesday morning on X that the Trump team's investment in urban radio ad buys in both Philadelphia and Milwaukee show the former president sees a window to court young Blacks in the two critical swing states.
""This follows my exclusive report several weeks ago that the Harris campaign was moving radio money out of Milwaukee and aggressively buying ads on those same two Philadelphia stations to shore up her black support,"" O'Donnell wrote.
According to a recent poll released Wednesday from GenForward, 26% of Black men between the ages of 18 and 40 say they will vote for Trump over Vice President Kamala Harris. The monumental shift in support of Blacks this election cycle has the Harris team having to win back a key demographic.
""Taken together, the spending indicates that Harris is deeply concerned about black turnout in Philadelphia and Trump sees this weakness and is aggressively going after voters there and in Milwaukee,"" he continued.
O'Donnell noted that Republicans in Wisconsin see Harris' dwindling support among Black males as a window to pick up critical votes.
""In addition to the Trump campaign's buy in Philadelphia, I reported exclusively last week that the Republican Party of Wisconsin was making a significant urban radio buy in Milwaukee,"" O'Donnell added.
James Morley III ✉
James Morley III is a writer with more than two decades of experience in entertainment, travel, technology, and science and nature.
© 2024 Newsmax. All rights reserved.",23/10/2024
News Max,Internal Trump Poll Shows Lead in Every Swing State,"Former President Donald Trump released internal polling on Thursday that shows him leading Vice President Kamala Harris in seven key battleground states.
The poll, conducted by Trump campaign pollsters Tony Fabrizio and John McLaughlin, shows the former president leading Harris by 5 percentage points in Georgia, 50%-45%; 3 points in Arizona, 49%-46%; and 1 point in Michigan, 49%-48%, Nevada, 48%-47%, North Carolina, 48%-47%, Pennsylvania, 49%-48%, and Wisconsin, 49%-48%.
""As you can clearly see, President Trump holds an edge in all 7 Battlegrounds including all the 'Blue Wall States.' This data projected out would put President Trump at 312 Electoral votes. As importantly, President Trump is at or on the precipice of 50% in virtually all of these states,"" wrote Fabrizio and McLaughlin in a memo Trump posted to Truth Social.
""Given today's high inflation data and Kamala Harris' admission that she would not have changed or done anything different than Joe Biden, we expect that President Trump's edge will only continue to solidify,"" the pollsters added.
The survey of 800 likely voters was conducted in each state between Oct. 6-9 and has a margin of error +/- 3.5 percentage points.
James Morley III ✉
James Morley III is a writer with more than two decades of experience in entertainment, travel, technology, and science and nature.
© 2024 Newsmax. All rights reserved.",10/10/2024
News Max,US Judge Won't Reopen Voter Registration in Ga. After Helene,"A federal judge said Thursday that she won't order the presidential battleground state of Georgia to reopen voter registration for November's elections despite recent disruptions to registration caused by Hurricane Helene.
U.S. District Judge Eleanor Ross rejected arguments that the state should reopen registration through next Monday. The registration deadline was last Monday and she said in her ruling from the bench Thursday afternoon that there would be no extension.
A lawsuit filed by the Georgia conference of the NAACP, the Georgia Coalition for the People's Agenda, and the New Georgia Project had argued that damage and disruptions from Helene unfairly deprived people of the opportunity to register.
All three groups said they had to cancel voter registration activities last week after the hurricane tore through the Southeast. Historically, there's a spike in Georgia voter registrations just before the deadline, the plaintiffs said.
Ross said in her verbal ruling Thursday that the groups didn't sufficiently prove their members were harmed and said there are no state laws allowing Gov. Brian Kemp and Secretary of State Brad Raffensperger, the Republican defendants in the case, to order an extension of the voter registration deadline. Although the groups presented testimony Thursday that they know of at least two people unable to register, Ross said the testimony wasn't detailed enough to link that failure to the burdens of Helene.
""I don't think we had even one voter who had been harmed or would likely be harmed by failure to register to vote,"" Ross said.
The state and the Republican Party argued that election processes could be disrupted since absentee ballots have already been mailed and early in-person voting was scheduled to begin Tuesday. Ross seemed to agree with that argument in her ruling.
""The harm to the state's interests outweighs the plaintiffs' interests,"" Ross said.
Leaders of the NAACP and the Coalition for the People's Agenda, who were present in the courtroom for the case, voiced their disagreement with the verdict.
""We're still going to fight to make sure every voter's rights are protected,"" said Helen Butler, the coalition's executive director. ""We believe voters were harmed, but this doesn't deter us.""
Lawyers for the plaintiffs declined to say whether they would appeal.
Georgia has 8.2 million registered voters, according to online records from Raffensperger's office. But with Georgia's presidential race having been decided by only 12,000 votes in 2020, a few thousand votes could make a difference in whether Republican Donald Trump or Democrat Kamala Harris wins the state's 16 electoral votes.
The lawsuit said the hurricane kept people with driver's licenses from registering online because of widespread power and internet outages in the eastern half of the state and kept people from registering in person because at least 37 county election offices were closed for parts of last week. The lawsuit also notes that mail pickup and delivery was suspended in 27 counties, including the cities of Augusta, Savannah, Statesboro, Dublin, and Vidalia.
A federal judge in Florida denied a request to reopen voter registration in that state after hearing arguments Wednesday. The plaintiffs are considering whether to appeal. The lawsuit brought by the Florida chapters of the League of Women Voters and NAACP contends that thousands of people may have missed the registration deadline because they were recovering from Helene or preparing to evacuate from Milton, which churned across Florida this week.
A court in South Carolina extended that state's registration deadline after Helene and courts in Georgia and Florida extended registration deadlines after 2016's Hurricane Matthew. In North Carolina, which was more heavily impacted by Hurricane Helene, the registration deadline isn't until Friday. Voters there can also register and cast a ballot simultaneously during the state's early in-person voting period, which runs from Oct. 17 through Nov. 2.
At least 40 advocacy groups asked Republican Gov. Brian Kemp and Raffensperger to extend the registration deadline in affected counties before the Georgia lawsuit was filed.
Copyright 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed without permission.",10/10/2024
News Max,CNN: Trump's Gain With Independents Signals Shift,"Harry Enten, CNN's senior political data reporter, revealed that former President Donald Trump is gaining significant ground with independent voters compared to his 2020 performance, a trend that could reshape the dynamics of this year's election, Breitbart reported Wednesday.
Enten's analysis, shared on CNN's ""News Central,"" emphasized the importance of this voting group in determining the outcome of closely contested elections.
Host John Berman opened the discussion by highlighting the crucial role of independent voters, saying, ""In an election this close, any group of voters could be decisive, but this group of voters in every election is worth watching. I'm talking about independents.""
Enten said that in 2020, Joe Biden secured the independent vote by 11 points. However, the landscape looks quite different this year.
""You look at September of 2024, a month ago, Kamala Harris was up 5 points among independents,"" Enten said. ""You look now, though, she's only up by 2 points among a key block, the center of the electorate.""
This 9-point drop from Biden's 2020 margin is significant, suggesting a shift in the allegiance of independent voters.
Enten elaborated on how this change plays out in the broader national context but stressed that the focus should be on key battleground states.
""Of course, this is a national picture,"" he said. ""What is going on in those key battleground states — Michigan, Pennsylvania, Wisconsin, the Great Lakes, that blue wall? Joe Biden, last time around, won them by 5 points over Donald Trump. Look at where we are today. This is the type of movement Donald Trump likes to see in the center of the electorate, up by a point.""
Enten emphasized the importance of the overall trend.
""It's the movement we are looking at,"" he said, underscoring that even small shifts among independent voters could prove pivotal in determining the election outcome.
This sentiment was reinforced by a Washington Post-Schar School Deciders poll released Monday that showed Harris and Trump polling within the margin of error in seven crucial swing states.
Jim Thomas ✉
Jim Thomas is a writer based in Indiana. He holds a bachelor's degree in Political Science, a law degree from U.I.C. Law School, and has practiced law for more than 20 years.
© 2024 Newsmax. All rights reserved.",23/10/2024
News Max,Jason Miller to Newsmax: Trump Surging Because Harris Lacks Ideas,"Former President Donald Trump is surging in the latest polls because people are getting to know Kamala Harris and are not liking what they see, Jason Miller, senior adviser to Trump, told Newsmax on Tuesday.
Miller said on ""Wake Up America"" that the new surveys illustrate that ""people are getting to know Kamala Harris"" through the many interviews she had done recently and they do not like her ""lack of ideas.""
""When you see the Harris campaign come out with brand new things with just a few weeks to go before the elections, you know they are in trouble,"" Miller said.
Miller said people are justifiably asking why Harris did not put together a plan on various topics during her almost four years in the Biden administration.
He emphasized that her interviews are constantly doing her damage, demonstrating ""how really unprepared and unserious a candidate Kamala Harris is.""
Miller particularly said it was stunning that Harris said ""nothing comes to mind"" when she was asked what she would have done differently from President Joe Biden.
Miller stressed that, in contrast, ""Trump is in great position with just three weeks to go, way better than we were in 2020 or 2016.""
The fact that Trump has closed the gap in the polls shows that ""he momentum is all with [him].""
What is particularly important, he pointed out, is that the trends are the same in all the surveys.
Miller said that Trump has ""really honed in on his message of illegal immigration, the border, migrant crime and the economy.""
Miller added that Trump also displays ""authenticity"" when he participates in town halls.
bout NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE -- See More Here: NewsmaxPlus.com
Brian Freeman ✉
Brian Freeman, a Newsmax writer based in Israel, has more than three decades writing and editing about culture and politics for newspapers, online and television.
© 2024 Newsmax. All rights reserved.",15/10/2024
News Max,"Rep. Waltz to Newsmax: Biden Tough on Israel, but Not on Iran","The Biden administration has placed undue pressure on Israel while being lenient with Iran, which has contributed to escalating violence in the Middle East, Rep. Mike Waltz, R-Fla., told Newsmax Wednesday.
""There is nothing but pressure — far more pressure — on Israel,"" Waltz told ""The Record With Greta Van Susteren.""
He said the administration fosters a culture of ""distrust of Israel"" and ""appeasement towards Iran,"" which he believes has contributed to the turmoil. According to Waltz, this strategy is misguided and has ""literally led to the entire Middle East being on fire.""
Waltz, a House Armed Services and Foreign Affairs Committees member, said former President Donald Trump took a tougher stance during his administration, enforcing sanctions that cut off funds to Tehran.
""The hard truth is that the core issue is Iran's cash,"" Waltz said. ""And when you choke that off, then they can't fund this terrorism all over the world.""
He pointed to a period in 2019 during Trump's presidency when Iranian-backed groups reportedly struggled financially.
""All of those groups were complaining that they were out of money. They couldn't pay their fighters, they couldn't buy ammunition because the payments had stopped from Tehran because President Trump was actually enforcing the sanctions.
""He told China, who buys most of Iran's oil, If you buy from them, you can't buy from us, and they stopped.""
""This is all about getting to the core part, the root of the disease, rather than kind of running around dealing with their proxies, which is what the Biden people are trying to do,"" he said.
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Jim Thomas ✉
Jim Thomas is a writer based in Indiana. He holds a bachelor's degree in Political Science, a law degree from U.I.C. Law School, and has practiced law for more than 20 years.
© 2024 Newsmax. All rights reserved.",23/10/2024
News Max,Biden Doesn't Support Attacks on Iran Nuclear Sites,"President Joe Biden said Wednesday that he will not support any Israeli strike on Iran's nuclear sites in response to its missile attack and urged Israel to act ""proportionally.""
Biden spoke a day after Iran fired more than 180 ballistic missiles at Israel in a move that he previously described as ""ineffective."" Israeli Prime Minister Benjamin Netanyahu vowed that Iran would pay for the attack.
""We'll be discussing with the Israelis what they're going to do, but all seven of us (G7 nations) agree that they have a right to respond but they should respond proportionally,"" Biden told reporters before boarding Air Force One.
Some analysts said Israel's response would likely be sharper than when Iran fired missiles and drones at Israel in April, suggesting this time it could target Tehran's nuclear or oil facilities.
Asked if the U.S. would back any Israeli strike on Iran's nuclear sites, Biden told reporters: ""The answer is no.""
Biden said more sanctions would be imposed on Iran and that he would speak soon with Netanyahu.
""Obviously, Iran is way off course,"" Biden said.
U.S. Deputy Secretary Kurt Campbell said the administration was seeking to align its position with Israel on any response to Iran's attack but also recognizes the Middle East is on a ""knife's edge"" and a broader escalation could imperil both Israeli and U.S. interests.
Speaking at a virtual event hosted by Washington-based think tank Carnegie Endowment, Campbell repeated the U.S. view that what Tehran has undertaken was ""deeply irresponsible"" and that there must be a ""return message.""
""I think we tried to underscore our support for some of the actions that Israel has taken,"" he added. ""We have real wariness about a extended or substantial ground set of operations in Lebanon,"" Campbell said.
The Israeli army is locked in combat at its northern border with Lebanon's Iran-backed Hezbollah fighters. On Wednesday, eight Israeli soldiers were killed — the deadliest suffered by Israel's military on the Lebanon front in the past year of border-area clashes between Israel and Hezbollah.
Iran said on Wednesday its missile volley, its biggest ever assault on Israel, was over, barring further provocation.
© 2024 Thomson/Reuters. All rights reserved.",2/10/2024
News Max,Joni Ernst to Newsmax: Harris Has 'No Accomplishments',"Sen. Joni Ernst, R-Iowa, told Newsmax Saturday that Vice President Kamala Harris ""has no accomplishments to her name.""
""And yet, she's asking voters to trust her with the presidency of the United States,"" Ernst told ""America Right Now.""
Ernst, who appeared live from a bus in Pennsylvania, where she is stumping for former President Donald Trump along with fellow surrogates, said the energy on the ground is palpable.
""We are talking about things that matter to American families, and it's resonating with the folks here in the Keystone State. They are excited to have a president that actually cares about their kitchen table issues, not the hope and joy and good vibes that Kamala Harris is trying to pass off to American families,"" she said.
Ernst encouraged supports to get out and vote early, assuring that election integrity remains intact.
""Things are much different this year than it was four years ago during COVID, where many of the election officials were able to get away with hijinks because of the COVID excuse. They don't have that excuse ... I do believe that we will be able to secure this election, make sure that the voters feel confident in the election integrity,"" she said.
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE -- See More Here: NewsmaxPlus.com
© 2024 Newsmax. All rights reserved.",26/10/2024
