source,title,content,date
News Max,Murtaugh to Newsmax: Trump Eyes Trifecta of Wins,"Former President Donald Trump is expanding his 2024 campaign into traditionally blue states, aiming to secure the presidency, reclaim the Senate, and expand the majority in the House of Representatives.
His communications director, Tim Murtaugh, emphasized this ambitious goal during an interview on Newsmax, stressing the importance of winning across all branches of government.
Speaking on ""Saturday Report,"" Murtaugh detailed Trump's plan to do large-scale campaign events in blue states, like one at Madison Square Garden scheduled for Oct. 27, designed to send a message to key battleground states and stir excitement for down-ballot races.
""It's not just about the presidential election,"" Murtaugh said. ""We want to win Congress, too. So, he's going for the trifecta: the White House, the Senate, and the House of Representatives.""
The Saturday Coachella stop in Vice President Kamala Harris' home state also presents an opportunity for Trump to connect with Latino voters, boost competitiveness in down-ballot races, fundraise, and weaken Democratic support.
""When the president does large-scale events like this, of course, it gets beamed into all the battleground states, and his message resonates,"" Murtaugh said. ""The excitement of such a gigantic crowd will be able to be conveyed in those battleground states.""
Trump's strategy also aims to build momentum in states with competitive House races, which could shift the balance of power in Congress.
""We're trying to build everything toward a huge Election Day for President Trump and all the down-ballot races as well,"" he said.
According to internal campaign polling, Murtaugh's remarks come as Trump continues to hold a lead in key battleground states, including Pennsylvania.
""Every number is trending toward Donald Trump,"" he said, pointing out the former president's performance in national and battleground state polls.
Reflecting on Vice President Kamala Harris' recent campaign appearances, Murtaugh criticized her for being a ""phony"" and ""inauthentic"" staging public responses to crises like hurricanes. He claimed Harris's efforts are backfiring, with her media appearances providing material for Trump's campaign ads.
""We hope she continues to go out and do more media every single day,"" Murtaugh said. ""She's a great sound bite factory for us.""
""That thing on 'The View' where she was asked directly, what would you have done differently? Anything in the last four years different from [President] Joe Biden? And she said, 'Nothing comes to mind. And in fact, I've been right there with him making all the decisions, every important step along the way.' We couldn't ask for anything better,"" he added.
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Jim Thomas ✉
Jim Thomas is a writer based in Indiana. He holds a bachelor's degree in Political Science, a law degree from U.I.C. Law School, and has practiced law for more than 20 years.
© 2024 Newsmax. All rights reserved.",2024-10-12
News Max,"Walz: Iran Closer to Nuclear Weapon, Thanks to Trump","Sparks quickly flew out of the gate Tuesday night during CBS News' vice presidential debate between Sen. J.D. Vance of Ohio and Minnesota Gov. Tim Walz.
When asked about Iran's nuclear capabilities, Walz said, ""Iran is closer to a nuclear weapon than they were before because of [former President] Donald Trump's fickle leadership.
""And when Iran shot down an American aircraft in international airspace, Donald Trump tweeted, because that's the standard diplomacy of Donald Trump,"" he said.
Vance quickly shot back, arguing that diplomacy is not a dirty word.
""You yourself just said Iran is as close to a nuclear weapon today as they have ever been and, Gov. Walz, you blamed Donald Trump. Who has been the vice president for the last 3 1/2 years? And the answer is your running mate, not mine,"" he said.
Vance argued Trump has made the world more secure with diplomacy through strength.
""I'm 40 years old. When was the last time that an American president didn't have a major conflict break out? The only answer is during the four years that Donald Trump was president,"" he said.
With just weeks to go before the election, the two have been cutting a swath across the country in an attempt to secure key voters in hotly contested swing states.
Vance worked with Rep. Tom Emmer, R-Minn., on debate prep, while Walz did the same with Transportation Secretary Pete Buttigieg as his counterpart playing Vance.
© 2024 Newsmax. All rights reserved.",2024-10-01
News Max,Harris Courts 'McCain Wing' of GOP in Arizona,"Vice President Kamala Harris is looking to win over ""the McCain wing"" of the Republican Party in the battleground state of Arizona, NBC News reported.
Jen Cox, senior adviser for the Harris campaign in Arizona, told the news outlet, ""Talking with folks in the Maricopa County suburbs is really, really critical to our path to victory.""
More than two-thirds of Arizona voters live in Maricopa County, where Phoenix is located and where Biden won by more than 2 percentage points against former President Donald Trump in 2020.
""What we've heard from Republicans who have come out in support of the vice president is that respect for the rule of law is a critical component of their support for her,"" Cox added.
Phoenix-based Republican consultant Barrett Marson told NBC News on Friday that Harris is facing a challenge in winning over the same moderate suburban Republicans that helped President Joe Biden win the state by less than 0.5% of the vote in 2020.
""The McCain wing of this party is a conservative group. It just isn't nuts,"" he said.
""It makes it hard to vote for someone like Kamala Harris, because she's the antithesis of a lot of things John McCain advocated for throughout his life,"" Marson continued. ""But on the other hand, she doesn't want to overthrow the government.""
He added that Harris ""doesn't want to institute a dictatorship. She doesn't want to instruct the Justice Department to start arresting Republicans left and right. So the choice isn't a very good one for McCain Republicans, but it is also probably easier because of the actions of Donald Trump.""
Theodore Bunker ✉
Theodore Bunker, a Newsmax writer, has more than a decade covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",2024-10-18
News Max,"Trump Appeals to Religion, Harris Talks Jobs as Millions Vote Early","Republican Donald Trump on Monday appealed to religious voters in the southern swing state of Georgia as his campaign distanced itself from controversial remarks by supporters.
Millions of Americans have already cast their vote before the Nov. 5 election, which national polls including the latest one from Reuters/Ipsos, and surveys in swing states, show is a close race between Trump and his Democratic rival Kamala Harris.
In Georgia, where in-person early voting ahead of Election Day is expected to total up to 70% of ballots, Trump courted religious voters during a National Faith Advisory Board event.
""I think this is a country that needs religion,"" Trump said. ""They're trying to stymie you, this new administration, this new radical left group of people.""
But he faces pressure over his rally in New York on Sunday, where a comedian called Puerto Rico a ""floating island of garbage,"" prompting a backlash from Latino celebrities and criticism from both Republican and Democratic politicians.
The Trump campaign has said the joke did not reflect their views.
Georgia is one of seven competitive swing states expected to play a decisive role in an election that wraps up in eight days.
At stake in this election is stewardship of the world’s most powerful country. Harris and Trump diverge on support for Ukraine and NATO, tariffs that could trigger trade wars, abortion rights, taxes and basic democratic principles.
Some 46 million Americans have voted already, according to the Election Lab at the University of Florida, including some 2.8 million people in Georgia and 1.9 million people in Michigan, where Harris arrived on Monday.
That trails the roughly 60 million people that had voted early by about this point in 2020, at the height of the COVID-19 pandemic.
ECONOMY
Harris visited Corning Inc's Hemlock Semiconductor facility to talk to workers and tour the assembly line and talk about the importance of investing in manufacturing jobs.
The company recently received a preliminary investment of up to $325 million via the Chips and Science Act, which a Harris campaign official noted Trump had criticized and Harris helped pass.
""When we can find a way to have meaningful partnerships with the private sector, with industries, but to do the kind of work that is happening here, everybody wins,"" she said.
Trump has argued his stewardship of the economy was stronger than that of President Joe Biden and Harris.
Though the U.S. job market has been strong under the Biden-Harris administration and stock markets have hit record highs, persistently elevated prices have hammered consumers on everything from groceries to rent.
Harris has issued policy proposals to bring down prices and help alleviate the country's housing crunch, while also contrasting her leadership approach with Trump, who she said would be focused on getting back at his enemies.
On Monday evening, Harris appeared at a rally in Ann Arbor, Michigan with her running mate, Minnesota Governor Tim Walz, that featured a performance by singer-songwriter Maggie Rogers.
""There is nothing more important than this election,"" said Rogers, one of a number of celebrities who both campaigns have used to appeal to voters, as she warmed up an outdoor crowd in 50°F (10°C) temperatures.
© 2024 Thomson/Reuters. All rights reserved.",2024-10-28
News Max,"Pa. Shows Big Numbers for Democrats, Trouble for Trump","Republican presidential nominee Donald Trump has called Pennsylvania, Michigan, and Arizona the must-watch battleground states on election night, but the early returns now show trouble for his campaign in the aptly name Keystone State.
Trump's campaign rally mantra has been ""too big to rig,"" seeking to run up the score to make a lead insurmountable. But Vice President Kamala Harris' early vote strength in Pennsylvania might be giving her a large cushion of votes going into Election Day on Nov. 5.
Trump beat Joe Biden on Election Day in 2020, only to find the win evaporate as mail-in ballots were counted. In his 2022 Senate race, Dr. Mehmet Oz handily won on Election Day against John Fetterman. But Fetterman had so many mail-in votes, he became the state's U.S. senator.
This year, close to 2 million mail-in ballots have been requested and nearly 1 million early Pennsylvania votes have already been cast. Bad news again for Republicans: These early votes come from an overwhelming majority of registered Democrat voters (64%), according to NBC News' early vote tracker Tuesday morning.
While these ballots are not actual votes for Kamala Harris, about 90% of Democratic registered ballots historically go to the party's candidate. Ditto for Republican ballots going to the GOP's candidate. So far, registered Republicans have cast just 27% of Pennsylvania's mail-in and early in-person votes to date. This number is up slightly from 2020 when 24% of ballots came from registered Republicans. Another 9% of ballots cast have come from those registered independent or with another party.
Some pundits argue that Pennsylvania, the largest of the seven battleground states, is absolutely critical for a Harris or Trump win in the Electoral College. Pennsylvania holds 19 electoral college votes with 270 needed to clinch the presidency.
The others key swing states are Arizona (11 electoral votes), Georgia (16), Michigan (16), Nevada (6), North Carolina (16), and Wisconsin (10%). Republicans' early vote ground game is doing better at getting registered Republican votes cast in other battleground states:
- Arizona (385,000 votes cast): GOP 44%, Democrat 35%
- Georgia (nearly 1.7 million): GOP 49%, Democrat 46%
- Michigan (more than 1 million): Democrat 54%, GOP 36%
- Nevada (247,000): Democrat 40%, GOP 35%
- North Carolina (more than 1 million): Democrat 36%, GOP 33%
- Wisconsin (326,000): Other 41%, Democrat 40%, GOP 19%
When asked last week at a Chicago economic forum which state is going to decide the election, Trump showed no hesitation in pointing to the Keystone State as the key to the election. ""Pennsylvania, I would say mostly,"" he said.
While there have been 921,720 early votes already cast by mail and in-person in Pennsylvania, there have been 1,843,687 mail-in ballots requested.
If current trends continue, the Democrats will enter Election Day with about 1 million votes already secured.
Pennsylvania's early in-person voting began Sept. 16 and the deadline to register to vote was Monday, Oct. 21. There remains a week left of early in-person voting, which ends Oct. 29 — a week before the Nov. 5 Election Day.
Pennsylvania is considered a swing state, but in the past seven presidential elections there has not been much in the way of swinging. It has been a Democrat stronghold, with Trump's surprise 2016 win the only anomaly.
At the moment Trump leads the RealClearPolitics polling average in the state by 0.8% points — similar to the 0.7% margin he won by in 2016.
All of the polls in that data set are within the margin of error, making the race a virtual statistical tie as early voting continues in Pennsylvania, making voter turnout, and perhaps the early ballots, the likely deciding factor.
Eric Mack ✉
Eric Mack has been a writer and editor at Newsmax since 2016. He is a 1998 Syracuse University journalism graduate and a New York Press Association award-winning writer.
© 2024 Newsmax. All rights reserved.",2024-10-22
News Max,"Sen. Rubio: Kelly, Former Trump Officials Lying With Fascist Claims","Former Trump administration officials like Mark Milley and John Kelly, who have accused Donald Trump of admiring Adolph Hitler and being a ""fascist"" are lying, Sen. Marco Rubio said Sunday.
And even those who do not want to call them liars have to admit that it's ""very dubious to see these accusations coming right before an election,"" the Florida Republican told ""Fox News Sunday.""
""These are the kinds of things that if someone says is in front of me … I walk out and resign,"" said Rubio.
He also called it ""hypocritical"" for Democrats who were ""horrible"" to Kelly in the past and who attacked him over his comments to suddenly back him.
""This guy who they hated and said horrible things about, now he's the standard of proof here,"" said Rubio.
Kelly, a chief of staff under former President Donald Trump, told The New York Times last week that Trump met the definition of ""fascist.""
Kelly's comments were endorsed by 13 former Trump administration officials in an open letter that claimed there would be dangers if he is elected to return to the White House. Other top Democrats, such as Trump's 2016 rival Hillary Clinton also used his comments to compare Trump to Hitler and question his Sunday rally at New York City's Madison Square Garden, claiming it echoed the 1939 Nazi rally at the site.
Rubio also on Sunday argued that the Trump administration officials are attacking him now because they want to open up job offers.
""These are people that worked in the administration or around the administration, and then they figured out pretty quickly, if we want jobs after we leave this administration, we have to become anti-Trumpers,"" said Rubio.
""Do you think Mark Milley ends up teaching at Princeton, teaching at Georgetown, on the advising JP Morgan, you don't get hired for those jobs unless you pronounce yourself anti-Trump and say things against him,"" he added. ""You need to become anti-Trump. It was a financial incentive here.""
Trump has denied Kelly's claims that he witnessed him praising Hitler ""more than once.""
Meanwhile, Rubio on Sunday attacked the Biden administration for its ""weakness,"" and said that the world's chaos, including the invasions of Ukraine and Israel, can be linked ""to the day we were run out of Afghanistan by the Taliban.""
That was a signal that Biden and his vice president, Democrat nominee Kamala Harris were weak and America was weakened by them, said Rubio.
""It's not a coincidence that since this moment we had the invasion in Ukraine. We have Oct. 7, we had things in the Middle East,"" said Rubio.
In addition, he said that the Chinese have harassed the Philippines and global shipping has been endangered, pointing to the ""graphic weakness under Biden and Harris.""
And if Harris is elected, matters will get worse worldwide, Rubio warned.
Sandy Fitzgerald ✉
Sandy Fitzgerald has more than three decades in journalism and serves as a general assignment writer for Newsmax covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",2024-10-27
News Max,State of the Race: How Battleground Polls See Trump-Harris,"Saturday, 02 Nov 2024 12:57 PM
Republican candidate Derek Merrin, running in Ohio's 9th Congressional District, told Newsmax Saturday he's working to u . . .
Saturday, 02 Nov 2024 12:57 PM
The United States is spending billions in the defense of Israel without pushing to contain Iran, the ""head of the snake"" . . .",2024-10-25
News Max,Alleged Would-Be Assassin Wants Trump-Appointed Judge off Case,"The man charged with attempting to assassinate former President Donald Trump in West Palm Beach, Florida, has asked a judge to recuse herself from the case.
Ryan Wesley Routh's attorneys on Thursday requested that U.S. District Judge Aileen Cannon recuse herself because she was appointed by Trump, ABC News reported.
Routh's legal team, in a 10-page motion, said Cannon's recusal from the federal case ""is essential to preserve the appearance of impartiality.""
""[Cannon] owes her lifetime appointment to the alleged victim in this criminal case,"" the motion read.
""Taken together, these unprecedented facts and circumstances might create an appearance of partiality in the mind of the public.""
Routh, 58, is accused of attempting to assassinate Trump at the GOP presidential nominee's golf club on Sept. 15. The accused has pleaded not guilty to several federal charges including attempted assassination of a presidential candidate.
Cannon, in the U.S. District Court for the Southern District of Florida, was selected for Routh's case from a random draw of 10 federal judges, Politico reported.
""To be clear, there is no evidence that this case (or any other) was assigned in a non-random manner. But conspiracy theories have been based on less. Recusal would thus have the added benefit of preventing the public from harboring such a dangerous perception,"" Routh's lawyers said in the motion.
Cannon was the judge who in July dismissed special counsel Jack Smith's classified documents case against the former president.
Routh's attorneys cited Trump's social media posts and rallies, where he praised Cannon for her handling of the classified documents case, as reasons for the recusal request.
""By repeatedly and publicly praising this Court by name for its rulings in his case, Mr. Trump has arguably bolstered the perception that the Court is partial in his favor. Moreover, were Mr. Trump to become President again in the future, he would be in a position to nominate Your Honor to a vacancy on a higher appellate court, including the U.S. Supreme Court. In the mind of the public, this prospect of a judicial promotion could arguably affect this Court’s ability to be impartial in this case, where Mr. Trump is the alleged victim and has an interest in the outcome,"" the motion read, ABC News reported.
Earlier this month, federal prosecutors asked Cannon for an indefinite delay in scheduling Routh's trial. The judge previously ordered a Nov. 18 trial start date.
In a court filing obtained by ABC News, prosecutors requested the judge officially designate Routh's case as ""complex,"" citing the massive amount of evidence they gathered after he was arrested.
In August, Smith urged a federal appeals court to reinstate the classified documents case, saying Cannon's decision that dismissed the prosecution was at odds with long-standing Justice Department practice and must be reversed.
Information from Reuters was used in this report.
Charlie McCarthy ✉
Charlie McCarthy, a writer/editor at Newsmax, has nearly 40 years of experience covering news, sports, and politics.
© 2024 Newsmax. All rights reserved.",2024-10-18
News Max,N.C. Dem Official Resigns After Charged in Trump Signs Theft,"A Democratic Party chairman in Moore County, North Carolina, resigned Thursday after he was arrested and charged with stealing roadside signs supporting former President Donald Trump, reported the Sandhills Sentinel.
Lowell Simon, who is also running for a North Carolina House seat in November, was arrested on Oct. 10 for allegedly removing the signs. His court appearance is scheduled for Oct. 30.
""While we appreciate the hard work and dedication he has shown to the Democratic Party and the community, the Moore County Democratic Party cannot and will not condone the tampering of political signs or any other illegal activity,"" the Moore County Democratic Party said in a post on Facebook.
""Mr. Simon has offered an apology for his actions, as well as his resignation, both of which have been accepted by the MCDP.""
The Moore County Sheriff's Office said Simon was removing signs along Seven Lakes Drive at approximately 5:25 p.m.
""The deputy, who was responding to an unrelated call at the time, later followed up at Simon's residence, where the signs were found in his vehicle,"" according to the office. ""Simon admitted to removing the signs, which were then recovered and returned to their original owner.""
Solange Reyner ✉
Solange Reyner is a writer and editor for Newsmax. She has more than 15 years in the journalism industry reporting and covering news, sports and politics.
© 2024 Newsmax. All rights reserved.",2024-10-17
News Max,John Deaton to Newsmax: Democrats Need to Tone Down Rhetoric,"President Joe Biden and Vice President Kamala Harris will have trouble uniting America when they refer to half the people as ""garbage,"" John Deaton, the Republican nominee for senator in Massachusetts, told Newsmax on Wednesday.
Deaton, who is running against Sen. Elizabeth Warren, D-Mass., condemned the comments Biden made where he said supporters of former President Donald Trump are ""garbage.""
After Trump was nearly assassinated the rhetoric should have been toned down, Deaton lamented on ""National Report.""
""You would think after witnessing that, that we could lower the temperature and we could lower the rhetoric, whether you support President Trump or not, that is just shocking,"" Deaton said. ""And there was a second assassination attempt. So maybe stop calling the man Hitler.
""You can't get up on stage and say, 'I'm going to unite this country and I'm going to bring all of us together,' if you're calling your political opponent Hitler.""
Deaton also noted his opponent Warren was asked why the race was so close if Trump is so bad, and she could only threw up her hands in the air and say she did not get it.
""I think it's your job to get it,"" Deaton said. ""I think these elites in D.C. need to take a long look in the mirror, because they're part of the reason it's a broken system.
""And Americans are tired of it, and we're paying the price. Hopefully after this election, maybe they will take a long look in the mirror, because they are part of the reason and part of the problem in this country.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Sam Barron ✉
Sam Barron has almost two decades of experience covering a wide range of topics including politics, crime and business.
© 2024 Newsmax. All rights reserved.",2024-10-30
News Max,California Poll: GOP's Baugh Pulls Ahead in Bid to Flip Seat,"A California U.S. House seat now in Democrats' hands that Republicans most looked forward to picking up appears to be falling into place for its nominee Scott Baugh.
A just-completed survey by WPA Intelligence showed the GOP's Baugh, a stalwart conservative and former Orange County Republican Party chair, for the first time leading in the race to succeed outgoing Rep. Katie Porter, D-Calif.
According to WPA's polling of likely voters, Baugh leads Democrat state Sen. David Min 43%-40% district wide.
""Since late September, Baugh has improved with independents [gaining 7%] and Democrats [gaining 6%],"" according to WPA's Chris Wilson.
Wilson also noted Baugh is in a near-tie with Min (43%-44%) among college graduates.
Two years ago, Baugh came within a whisker (51.6%-48.4%) of ousting Porter.
With her relinquishing the seat to run for the Senate this year, Baugh found himself in a fall race with Min.
Min is far-left member of the Progressive Caucus in the California State Senate who Republicans have slammed as ""soft on crime"" for his support of measures such as no cash bail.
John Gizzi is chief political columnist and White House correspondent for Newsmax. For more of his reports, Go Here Now.
© 2024 Newsmax. All rights reserved.",2024-10-28
News Max,Trump: DOJ Trying to 'Cheat' in Election in Virginia,"Former President Donald Trump accused the Biden administration's Department of Justice of trying to ""cheat"" in the upcoming presidential election by seeking to allow ""illegal voters"" to cast ballots in Virginia.
In early August, Virginia Republican Gov. Glenn Youngkin signed an executive order requiring the commissioner of Department of Elections to certify that the department was conducting ""daily updates to the voter list"" to remove, among other groups, people who are unable to verify that they are citizens to the Department of Motor Vehicles.
President Joe Biden's DOJ has sued the Old Dominion State for violating the federal prohibition on systematic efforts to remove voters within 90 days of an election.
""One of the Greatest Examples of DOJ Weaponization is the fact that they are suing Virginia to put ALL of the Illegal Voters, which were fully exposed and removed by the important work of Governor Glenn Youngkin, back on the Voter Rolls,"" Trump posted early Monday on Truth Social.
""Obviously, this was done so that they can CHEAT on the Election. So sad! What has happened to our once Great Country?""
U.S. citizens who were identified and notified, and did not affirm their citizenship within 14 days would be removed from Virginia's list of registered voters, said the DOJ, which added this practice has led to citizens having their voter registrations canceled ahead of the Nov. 5 election.
Trump, the Republican presidential nominee, is opposing Vice President Kamala Harris, the Democrat nominee, in the race for the White House.
Charlie McCarthy ✉
Charlie McCarthy, a writer/editor at Newsmax, has nearly 40 years of experience covering news, sports, and politics.
© 2024 Newsmax. All rights reserved.",2024-10-14
News Max,Trump Campaign Demands Colo. Halt Ballot Count Over 'Breach',"The Trump campaign is demanding that Colorado Secretary of State Jena Griswold immediately halt the count of mail ballots to conduct testing on the state's election software in the wake of the discovery of the disclosure of passwords to voting systems.
A Colorado law firm representing the Trump presidential campaign made the demand in a letter sent to Griswold on Wednesday.
Griswold, a Democrat who supported the Colorado Supreme Court's decision to remove former President Donald Trump from the Colorado primary ballot last December, is under fire after the discovery on the department's website of a spreadsheet with a hidden tab that included passwords to configure system settings for the state's voting systems.
Griswold knew about the disclosure on Oct. 24, five days before it became public, but didn't change the codes. The passwords had been posted for several months and were discovered Tuesday by Colorado Republican Party Vice Chair Hope Scheppelman, 9News reported.
The passwords are now being changed ""out of an abundance of caution.""
""Ultimately, a civil servant made a serious mistake and we're actively working to address it,"" Griswold told Colorado Public Radio News. ""Humans make mistakes.""
The person who posted the spreadsheet no longer works in Griswold's office, though Griswold did not say if the person was fired.
""It's bad. Let me emphasize that we have other precautions in place, but the fact that a serious breach occurred is troubling,"" former Republican Colorado Secretary of State Wayne Williams told 9News.
Colorado law firm Gessler Blue Law, on behalf of the Trump campaign, demanded Griswold halt the processing of mail ballots and scan them again if necessary, until accuracy tests are performed to ensure election integrity.
""[T]his inconvenience is necessary because it is the only way to guarantee that the elections equipment in those counties whose current BIOS passwords were disclosed by your office are secure and that the chain-of-custody for that equipment required by Colorado law and regulations is unbroken,"" attorney Scott Gessler wrote to Griswold on Wednesday.
Rep. Lauren Boebert, R-Colo., called on Griswold to resign, and a state senator is calling for an investigation into ""the ever widening election scandal and cover-up.""
""Jena Griswold was made aware of the leaked passwords on October 24th. She didn't change those leaked passwords until yesterday when the story became public,"" Boebert said in a post to X on Thursday. ""This is the same woman who supported keeping Trump off the ballot in Colorado. She not only needs to resign, she needs to be prosecuted to the fullest extent of the law.""
Colorado state Sen. Kevin Van Winkle is calling for an emergency hearing into the matter, saying, Griswold's ""public response was insufficient and raised even more concerns than it addressed.""
Mark Swanson ✉
Mark Swanson, a Newsmax writer and editor, has nearly three decades of experience covering news, culture and politics.
© 2024 Newsmax. All rights reserved.",2024-10-31
News Max,"Trump Blasts Harris Over Health Records, Debates","Donald Trump slammed Vice President Kamala Harris for changing her mind on another debate and for demanding the former president release his medical records.
Trump took to Truth Social in Tuesday's early hours to excoriate his election opponent, who has called for a second debate between the two presidential candidates.
""Lyin' Kamala, after having turned down the FoxNews Debate on September 4th, which I accepted, is now saying she wants to Debate, despite the fact that the Votes are already being cast. The reason she wants it now is simple, she is losing in the Polls, and is desperate – Will do anything!"" Trump wrote in his post.
""The problem is that Kamala can't even do a simple Interview, and needs the Fake News Broadcasters, like CBS, to completely withdraw her answer on 60 Minutes, which was INCOHERENT, and illegally insert a completely different one in order to make her look modestly 'intelligent.' IT DIDN'T HELP, AND 60 MINUTES WILL BE PAYING A HEAVY PRICE FOR A LONG TIME TO COME…""
Trump then assailed Harris for demanding that he release his medical records after she released a letter from her doctor Saturday that pronounced her in good health and fit for high office.
""…As to her completely desperate request for my Medical Statements, she is dying to see my Cholesterol (which is 180!), I have already provided them, many times, including quite recently, and they were flawless. However, I have just seen Kamala's Report, and it is not good,"" Trump wrote.
""According to her Doctor's Report, she suffers from 'urticaria,' defined as 'a rash of round, red welts on the skin that itch intensely, sometimes with dangerous swelling.' She also has 'allergic rhinitis and allergic conjunctivitis,' a very messy and dangerous situation. These are deeply serious conditions that clearly impact her functioning. Maybe that is why she can't answer even the simplest of questions asked by 60 Minutes, and others. What is this all about? I don't have these problems…""
Trump concluded his rant by pointing out his previous medical disclosures.
""…I've put out more Medical Exams than any other President in History, and aced two Cognitive Exams (the Doctor stated that my 'cognitive exams were exceptional!'). I am far healthier than Clinton, Bush, Obama, Biden, but especially, Kamala,"" Trump wrote.
""Also, I am far too busy"" campaigning to take time, from the 22 days left, as I am using every hour, of every day, campaigning, because we have to take back our Country from the Radical Left people that are destroying it. MAGA2024!""
On Tuesday morning, Trump again commented on Harris' health.
""Kamala’s Medical Report is really bad. With all of the problems that she has, there is a real question as to whether or not she should be running for President! MY REPORT IS PERFECT - NO PROBLEMS!!!"" Trump posted.
Charlie McCarthy ✉
Charlie McCarthy, a writer/editor at Newsmax, has nearly 40 years of experience covering news, sports, and politics.
© 2024 Newsmax. All rights reserved.",2024-10-15
News Max,Secret Service 'at Breaking Point' as Trump Returns to Butler,"The agency in charge of Donald Trump's safety is nearing its ""breaking point,"" NBC News reports.
According to a dozen current and former agents who spoke to the news outlet, insufficient staffing coupled with an increased workload has brought the Secret Service to a ""state of crisis"" that is creating a perfect storm of errors, lax protocols, and low morale that could result in devasting failure.
On July 13, Thomas Crooks, 20, fired eight shots at Trump during a campaign rally in Butler Penn. One of the shots struck Corey Comperatore in the head as he attempted to shield his wife and daughters from the gunfire.
Two months later, Ryan Wesley Routh, 58, was arrested in connection with an attempted assassination attempt on Trump while the former president was golfing at his West Palm Beach country club.
Two agents who spoke to NBC News said Trump’s return to Butler for another rally is happening at the precise time when the agency is ""redlining.""
""The U.S. Secret Service is killing their people, and worse, they are supposed to have a zero-fail protective mission on zero rest/sleep,"" said one former agent. ""I love my agency, but they are setting themselves up for another incident.""
Both the current and former agents asked not to be identified so they could speak openly about the many issues plaguing the Secret Service. One law enforcement official noted that the Secret Service is ""stretched virtually to the breaking point"" with another adding, ""I hate to say it, they are going to hit rock bottom fast.""
Secret Service’s chief spokesman, Anthony Guglielmi, acknowledged the unsustainable nature of the problem.
""The increasing demand placed on the agency during this dynamic threat environment has resulted in our people being pushed to the limit,"" he said in a statement. ""We recognize that this is not sustainable, and we cannot risk another mission failure.""
Agents recounted to the outlet numerous instances were agents had fallen asleep on the job in recent months, due to excessively long hours and in some cases, going months without a day off.
""Mistakes are being made,"" one agent said with another adding so many agents, ""are at the end of their ropes.""
© 2024 Newsmax. All rights reserved.",2024-10-05
News Max,Dick Morris to Newsmax: We're Headed for 'a Landslide Like Reagan',"A close race in early October is headed for ""a landslide like Reagan,"" according to presidential adviser Dick Morris on Newsmax.
""Let's put this in perspective: [Former President Donald] Trump is gaining; Trump is winning this election,"" Morris told Newsmax's ""Saturday Report."" ""The polls don't reflect it always. Some do. The swing state polls are a little more accurate than the national one. But Trump is clearly cleaning up these swing states. Even Pennsylvania shows some evidence tipping to the Republicans if Pennsylvanians vote.""
Important: Newsmax Plans Public Offering— Buy Preferred Shares Now! See More Here
""But Georgia and Arizona are pretty clearly Trump territory now. North Carolina it looks like he's kept, and he's gained in Michigan. He's dead even. Pennsylvania is even. But he's gained in both of those states. Wisconsin is a little tougher, but still within reach,"" he said.
Former President Ronald Reagan won reelection in a historic landslide in 1984, but it only built up slowly, Morris reminded.
""Generally, the history of presidential races is when it's a landslide like Reagan in 1980, it only developed slowly,"" he said. ""It only developed toward the end, and it looks like a neck-and-neck race and then it falls off the table.
""And I think that's what is going to happen here in my view.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Eric Mack ✉
Eric Mack has been a writer and editor at Newsmax since 2016. He is a 1998 Syracuse University journalism graduate and a New York Press Association award-winning writer.
© 2024 Newsmax. All rights reserved.",2024-10-05
News Max,Ramaswamy: Trump Would Win 'Decisively' If Election Held Tomorrow,"Former Republican presidential candidate Vivek Ramaswamy told Politico on Tuesday that former President Donald Trump would win ""decisively"" if the election were held this week. He told the outlet, ""I'm worried about something highly unanticipated happening in the next less than three weeks. I think that if the election were held tomorrow, I believe Donald Trump would win decisively.""
He added, ""But the election won't be held tomorrow, so my biggest worry is that a lot of unexpected things or unanticipated things or even one large unanticipated thing could happen between now and Nov. 5.""
Ramaswamy, who dropped out the race in January and endorsed Trump, said that Trump's campaign should highlight policy contrasts between the GOP candidate and Vice President Kamala Harris. He said, ""It's not that I think the country right now is in love with what Harris and Biden did over the last four years. It's that if the country is more confused about the differences, whether those are differences from Donald Trump or not, that helps Harris.
""And because that helps Harris, the thing that I think the Trump campaign needs to be doing is reminding voters exactly of what Kamala Harris' positions have been at least in the last four years versus what Donald Trump's positions are as the president.""
Ramaswamy has said that he speaks with Trump regularly and that they've discussed a potential cabinet position for him if Trump were to win the election.
Kate McManus ✉
Kate McManus is a New Jersey-based Newsmax writer who's spent more than two decades as a journalist.
© 2024 Newsmax. All rights reserved.",2024-10-22
