source,title,content,date
Breitbart,"Kamala Harris Should Champion Transgenderism, Says NY Times Author","Kamala Harris and Democratic Party leaders should celebrate the transgender ideology rather than hide their views from voters, says Masha Gessen, a pro-transgender activist who is also a New York Times columnist.
The very progressive Gessen said:
In my imagination, there can be a [Democratic] politician who says [to Americans], “Look, [transgenderism] is not a big deal. You can still love your child. We can live in a world that’s organized not like the world of our parents. That’s what political leadership and invention and futurism are about, and it’s going to be OK because we’re all going to figure it out together.”
But the Democratic Party’s leaders do not have “the courage to say: Social change is great,” said Gessen who has a long family history of supporting far-left causes, adding:
We change. There’s progress. The greatest thing about humanity is that we invent things that have never been done before. That’s what actually lies at the root of political hope. Instead of saying that, they downplay it. And when they downplay it, they come off as disingenuous or perhaps not connected to the world that people are actually living in.
Instead, Harris and the Democrats are largely downplaying the transgender movement, even as it advances through society, said Gessen, who insists that her claimed male gender is more important than her female sex.
In contrast, GOP candidates are spending heavily on effective anti-transgender ads to show Democrats imposing radical changes on normal American cities and towns.
There is much evidence that Democrats facing the voters in 2024 are trying to minimize any public debate on transgenderism — even as they refuse to admit how transgenderism denies the biological differences between the two sexes. That denial damages the complicated cooperation and competition of the two sexes in dating, sports, sexual privacy, education, and much else.
One result of the Democrats’ stealth support for transgenderism is that many women are aligning themselves with the Republicans who recognize the existence and different needs of the two sexes.
Republicans likely will gain votes by loudly opposing the transgender movement, Gessen admitted:
I think that the Republican Party and the Democratic Party perceive these issues very, very differently. And I think that the Republicans may have it a little bit more right in terms of what voters feel and fear than the Democrats.
…
What Republicans are seeing or feeling is that people are anxious about the future. They’re anxious about their economic future. They’re anxious about their social future. And it can all be boiled down to this anxiety about one’s children — that one’s children are going to come home from school one day and speak a different language than the parents or use a different name and generally be a stranger.
“We basically see populism on steroids in the Republican Party, where the whole point of the entire politics is to reflect what a majority of voters want,” the progressive activist complained.
Gessen also supports mass migration for the same reason many other progressives support migration and transgenderism: The causes would allow individuals to ignore the borders and definitions that help ordinary Americans manage their complicated society.
Other pro-transgender activists insist the GOP Democrats can win by championing transgenderism.
They added:
There’s an effective rejoinder Democrats could be deploying: Call out the bullshit, explain the motivation behind it, and sandwich this between an affirmation of what nearly all of us value and must vote to protect — freedoms.…[An effective pro-transgender] ad kicks off by creating a big “we,” declaring: “Black, white, or brown, Native or newcomer, transgender or not, Americans will not let anyone dim our light.” It then calls out the opposition for their assaults on our freedom, “MAGA Republicans ban books and health care,” and our economic well-being, “they “rig the rules for corporations,” explaining their MO: they “try to distract us by singling people out to bully based on our races or genders.” Finally, it employs a known persuasive social proof approach, telling viewers that their response to this is: “We call BS. We show up for each other and we vote for leaders like Kamala Harris.” With this wording, we’re telling folks that people like them already believe and do the right thing here.
Many polls say otherwise. For example, a Rasmussen Reports survey of 2,008 likely voters showed that 65 percent declared their opposition to men competing in women’s sports. The October survey showed that 50 percent expressed that they “strongly oppose” the idea, while 15 percent said they “somewhat oppose.”",2024-10-30
Breitbart,Meghan McCain Rips Biden for 'Garbage' Smear -- 'Honestly Breaks My Heart',"Meghan McCain ripped President Joe Biden Tuesday night after his off-the-cuff comments calling Donald Trump’s supporters “garbage.”
Biden’s comments came in the final week of a tense campaign in which Vice President Kamala Harris has slowly but steadily fallen in the polls – and overshadowed a rally in which she made her final appeal to voters.
The departing president in a Zoom call with the organization Voto Latino said “The only garbage I see floating out there is his supporters,” referencing Trump.
The comment met quick condemnation from Republicans and a mixture of horror and denial from Democrats.
McCain, who has praised Biden in the past, said his comments broke her heart.
“We are all collectively exhausted from this entire election cycle but Biden calling half the country garbage just really honestly breaks my heart this is where we’re at,” she tweeted Tuesday night.
McCain, daughter of the late Sen. John McCain, has been one of Trump’s most ardent foes since his rise almost a decade ago.
Trump and the elder McCain butted heads often, with Trump opposing the American overseas military adventurism McCain was identified with by critics.
McCain notoriously killed Trump’s effort to reform the American healthcare system. The melodramatic McCain, who always loved the camera even if it did not love him back, kept his vote a mystery until the final moments of the Senate vote, giving a thumbs down on the floor to signify his opposition.
Meghan McCain has indicated she will not vote for Harris or Trump.
Bradley Jaye is a Capitol Hill Correspondent for Breitbart News. Follow him on X/Twitter at @BradleyAJaye.",2024-10-30
Breitbart,REPORT: NFL Waiting Until After the Election to Decide Nick Bosa's Fate for Crashing Interview with MAGA Hat,"In an election year full of political maneuvering, the NFL appears to be making its own calculated political move.
According to a report from CBS Lead NFL Insider Jonathan Jones, the NFL is postponing its decision over whether to fine 49ers star defensive end Nick Bosa for crashing an NBC post-game interview while wearing a MAGA hat until “later next week,” in other words, after the election.
“Source to @NFLonCBS: The NFL is looking into Nick Bosa wearing a MAGA hat Sunday postgame,” Jones wrote on X. “There will not be a determination on any potential fine until later next week. I’m told there is no consideration for any potential suspension.”
Last Sunday, Bosa ran up during Melissa Stark’s post-game interview with 49ers QB Brock Purdy and pointed to his MAGA hat before running off.
According to the NFL Football Operations website, fines for the previous week are posted at 4 P.M. EST on the following Saturday. The reported delay in a determination in Bosa’s case until several days later is highly unusual.
Why would the league wait before deciding whether to fine Bosa and for how much?
As Breitbart Sports reported earlier this week, the NFL has had a policy of not allowing former President Trump to “weaponize” the league, going back to the Kaepernick protests.
If the NFL were to announce a Bosa suspension on Saturday, It would give President Trump ample time to blast the league before Tuesday’s election.
The league has rules on the books prohibiting what Bosa did Sunday night.
As the NFL rulebook states in Rule 5, Section 4, Article 8, “Throughout the period on game day that a player is visible to the stadium and television audience (including in pregame warm-ups, in the bench area, and during postgame interviews in the locker room or on the field), players are prohibited from wearing, displaying, or otherwise conveying personal messages either in writing or illustration, unless such message has been approved in advance by the League office.”
As for rules about political messaging, the rulebook is clear.
“The League will not grant permission for any club or player to wear, display, or otherwise convey messages, through helmet decals, arm bands, jersey patches, mouthpieces, or other items affixed to game uniforms or equipment, which relate to political activities or causes, other non-football events, causes or campaigns, or charitable causes or campaigns. Further, any such approved items must be modest in size, tasteful, non-commercial, and non-controversial; must not be worn for more than one football season.”
The 49ers have a bye week. Their next game will be on November 10 against the Bucs.",2024-11-01
Breitbart,Astronaut Buzz Aldrin Endorses Trump: US Is 'Best Served by Voting' for Trump,"Famed astronaut Buzz Aldrin endorsed former President Donald Trump, highlighting how under the his first administration the United States “saw a revitalized interest in space.”
In a press release on Wednesday, Aldrin highlighted the accomplishments the Trump administration made to elevate “human space exploration” and how the Trump administration “reinstituted the National Space Council,” and created the U.S. Space Force.
Aldrin added that as the nation faces “serious and difficult realities on the global security landscape,” the nation was also experiencing “economic challenges, stability in our communities, and rule of law concerns,” adding that he feels that the United States is “best served by voting for” Trump.
“Most citizens rightly consider it an honor to cast their vote for a leader they believe will best serve the Nation — our government by, for and of the people. For me, for the future of our Nation, to meet enormous challenges, and for the proven policy accomplishments above,” Aldrin said, “I believe the nation is best served by voting for Donald J. Trump. I wholeheartedly endorse him for President of the United States. Godspeed President Trump, and God Bless the United States of America.”
Aldrin explained in his press release:
A half-Century ago, I was part of an important effort to put a human being on the Moon. It was an honor to serve my country in that capacity. I am proud of what we accomplished then. While it has been 55 years since Americans set foot on the Moon, the only nation ever to do so, that effort continues to inspire new generations of Americans – to press ahead, blaze new trails of understanding, and expand our presence in space, For All Mankind. I have dedicated my life to the pursuit of scientific understanding, exploration, and an enduring human presence in space. The importance of that mission, that calling, runs through every fiber of my being.
Aldrin added that he had watched the “government’s approach to space wax and wane” throughout the years, noting that the Trump administration “elevated” human space exploration, and “reignited national efforts to get back to the Moon, and push on to Mars.”
Over the years, I have seen our government’s approach to space wax and wane, a fluctuating dynamic that has disappointed me from time to time. But under the first Trump administration, I was impressed to see how human space exploration was elevated, made a policy of high importance again. Under President Trump’s first term, America saw a revitalized interest in space. His Administration reignited national efforts to get back to the Moon, and push on to Mars — programs that continue today.
The Trump Administration also reinstituted the National Space Council, so leading voices could advocate for the importance of space to America. Finally, under President Trump, the Nation’s defense was enhanced with the creation of the U.S. Space Force-increasingly important as space becomes a contested domain. At the same time, I have been enthused and excited by the great advancements in the private sector space economy, led by visionaries like Elon Musk. These are concrete accomplishments that align with my concerns and America’s policy priorities.
Being the President of the United States “requires an understanding of human nature, clarity in judgement, decisiveness, knowledge, understanding, and calm under pressures,” that very few people “have a natural ability to manage,” Aldrin added in the press release.
“It is a job where decisions are made that routinely involve American lives — some urgently but not without thought,” Aldrin continued. “The job requires sober analysis of frightening scenarios, and the instinct to lead with resolve.”
Aldrin graduated from the United States Military Academy at West Point, served as a pilot in the U.S. Air Force, and fought in the Korean War. He rose to fame after he piloted NASA’s Apollo 11 mission, and became the second man to walk on the moon, just minutes after the mission’s commander, Neil Armstrong.",2024-10-30
Breitbart,VIDEO: Biden Appears to Bite Several Babies for Halloween,"President Joe Biden appears to be doing his best to steal the above-the-fold headlines from Vice President Kamala Harris.
Biden apparently bit two babies on Wednesday at a White House Halloween celebration, according to video footage, causing the media to divert its attention to his awkward impulses instead of staying on task.
Video:
Biden’s shocking behavior, reported by the establishment media elites as “playfully” munching on babies, raised concern among others.
Newsweek‘s Flynn Nicholls reported how Biden “greeted a line of children and parents and distributed candy in signature White House wrappers”:
Photographers and videographers captured moments of Biden bending down to interact with the children, including playfully biting the leg of a baby dressed as a turkey.
The president also put the toe of a child in an ice cream cone costume in his mouth and nibbled at a third baby wearing a blue dress.
Former President Donald Trump, meanwhile, spent Wednesday campaigning in Wisconsin against Harris and underscoring Biden’s smear of Trump supporters as “garbage.”
“Joe Biden finally said what he and Kamala really think of our supporters,” Trump said Wednesday at a rally in Wisconsin. “He called them garbage. And they mean it.”
Trump arrived at the rally in a garbage truck wearing an orange garbage collector’s vest, a moment that nearly broke the internet once again.
“We gotta lock him up,” Biden said of Trump on October 22, before backtracking on his remarks. “Lock up him politically. Lock him out, that’s what we have to do.”
Wendell Husebo is a political reporter with Breitbart News and a former RNC War Room Analyst. He is the author of Politics of Slave Morality. Follow Wendell on “X” @WendellHusebø or on Truth Social @WendellHusebo.",2024-10-31
Breitbart,Schumer Blasted for 'Greatest Coverup of Antisemitism in American History',"Senate Majority Leader Chuck Schumer (D-NY) was blasted Thursday by Jewish critics after documents emerged indicating that he told Columbia University’s leaders to ignore criticism of antisemitism in campus protests.
As Adam Kredo of the Washington Free Beacon reported, the Republican staff report of the House Education and Workforce Committee, which spent the past year investigating the explosion of antisemitism on university campuses, included text messages sent by then-Columbia president Minouche Shafik to trustees.
Columbia was the site of some of the most radical, antisemitic, and violent protests.
In the text messages, Minouche reported that Schumer had told her that only Republicans were concerned about the issue of antisemitism on campus since the Hamas terror attack of October 7 in Israel. In addition, she wrote, a Schumer staffer had advised her “that best strategy is to keep heads down” and ignore the problem, as well as criticism of the university’s handling of it.
Shabbos Kestenbaum, a graduate student at Harvard who ended up speaking at the Republican National Convention, was furious at what he called “the greatest coverup of antisemitism in American history”:
Former Democrat Dov Hikind, who served in the New York state legislature, referred to Schumer as a “kapo,” an derogatory term referring to Jews whom the Nazis appointed as guards in concentration camps in the Holocaust.
Shafik eventually resigned before the start of the school year, following several other resignations among senior officials at the university.
Notably, Senate Democrats did not hold hearings of their own into antisemitism on campus until one in September, at which Senate Judiciary Committee chair Sen. Dick Durbin (D-IL) argued against “prioritizing” antisemitism.
Schumer largely avoided the issue of antisemitism issues except for a speech in which he made a point of criticizing Israeli Prime Minister Benjamin Netanyahu, whom he later said should be ousted by the Israeli people through early elections. He also refused to shake Netanyahu’s hand — at least in public (he shook Netanyahu’s hand in private).
Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m. ET (4 p.m. to 7 p.m. PT). He is the author of The Agenda: What Trump Should Do in His First 100 Days, available for pre-order on Amazon. He is also the author of The Trumpian Virtues: The Lessons and Legacy of Donald Trump’s Presidency, now available on Audible. He is a winner of the 2018 Robert Novak Journalism Alumni Fellowship. Follow him on Twitter at @joelpollak.",2024-10-31
Breitbart,"Maher: The Economy's Good, Biden 'Tamed' Inflation He and Trump 'Caused'","During his closing monologue on Friday’s broadcast of HBO’s “Real Time,” host Bill Maher argued Democrats should have run on the economy being good and that while prices have gone up, “what caused the inflation was shutting the entire country down and paying everyone $6 trillion to stay home because a bad flu was going around, and Trump and Biden both did that.” But Biden “tamed” inflation.
Maher said that undecided voters “wanted more reassurance that the Democrat isn’t going to go along with every aggressively anti-common-sense idea that comes out of the woke mind virus, which, yes, is a thing. And if she loses, that will be mainly why. And part of that mind virus is progressophobia, Steven Pinker’s term for the liberal fear of ever admitting when things are actually good. As The Economist puts it about America today, ‘an economy with an unemployment rate of 4% and a per-person GDP of $85,000 does not have to be made great again; it is great.’ And yet, the economy is the Christmas Eve voters’ other big issue, and they think it’s terrible, when, actually, it’s bigger and better than ever. … When we were coming out of the pandemic, every economist predicted we were headed for a recession, and all the horrible things that come with it. But — much like Trump’s girlfriends — those things never came. The truth about America today — what Democrats should have been selling is — everything that should be low and down, is. Unemployment, low. Black unemployment, low. Poverty rate, low. Gas prices, down. And everything that should be up and high, is. Manufacturing, real wages, the stock market, personal spending, personal savings, oil production. The U.S. now produces more energy than it uses. … If Trump was president with this economy, it would be 24/7 of, we have the greatest economy, ever, in the history of the world, maybe the universe, many people are saying it.”
He added, “Yes, everything at the dollar store costs $1.50 now, but Biden didn’t invent food costs money. And what caused the inflation was shutting the entire country down and paying everyone $6 trillion to stay home because a bad flu was going around, and Trump and Biden both did that. Everybody took the money, and I don’t see [Trump supporters] handing back the checks. But who brought inflation down further and faster than any other country? The United States, bitches. It peaked here in 2022 and since has dropped like a rock to 2.4%. Biden tamed it without causing a recession, which is like catching a SpaceX rocket with your butt cheeks. The phrase I hear so much that makes me just want to unalive myself is, how’s she going to help me? Like the president is your personal genie. … You think you’re living in the second Great Depression because you can’t buy a full foot of sandwich for $5? Maybe you’re not looking at the actual numbers. Maybe your hat’s too tight. And undecideds, you should be voting Harris because of the economy, but undecideds don’t get that message, because Democrats can’t make the words, things aren’t so bad ever come out of their mouths, lest someone, somewhere accuse them of not caring enough about people who are struggling. But even in a good economy, some segment of society will always struggle with money, mostly liberal arts majors. And so, dear Christmas Eve voter, I say to you: Things aren’t that bad, but they might get a hell of a lot worse under the rule of a mad king.”
Follow Ian Hanchett on Twitter @IanHanchett",2024-11-02
Breitbart,White House Clarified Biden's 'Garbage' Smear on Trump Supporters Without Speaking to Biden,"President Joe Biden’s aides defended his smear of Donald Trump’s supporters Tuesday night by clarifying his words despite not speaking to the president after his unscripted comments, a report suggests.
White House aides insisted Biden’s comment that “the only garbage I see floating out there is his supporters” does not reference Trump’s supporters but comedian Tony Hinchcliffe, who made a joke during a Trump rally that the Harris campaign has latched onto.
The White House released a transcript of Biden’s remarks in a flimsy effort to suggest Biden referenced Hinchcliffe.
Axios‘s Alex Thompson reports a White House spokesperson refused to answer on the record when asked if aides had spoken to Biden before issuing the statement.
“Asked if they had spoken to the president to ask him what he meant before sending the transcript, the Biden spokesperson requested to go off the record,” Thompson wrote. “Axios declined and the White House did not respond further.”
Even before Thompson’s revelation, the White House’s characterization of Biden’s wording clearly contradicted his statement. But by refusing to confirm they had spoken with Biden after his gaffe, the already tenuous official White House clarification of Biden’s comments is further undermined.
It is unknown how Biden’s aides could have divined his intent — in unwritten, off-the-cuff remarks — without having spoken to him. And the White House’s bungled response simply adds fuel to the fire.
Vice President Kamala Harris has not commented on the escalating scandal, which has overshadowed her Tuesday night rally — intended to be her final appeal to voters — and threatens to derail her campaign.
Biden’s remarks are already being compared to Hillary Clinton’s “basket of deplorable” comment about Trump’s supporters in 2016. Trump went on to win that election.
Bradley Jaye is a Capitol Hill Correspondent for Breitbart News. Follow him on X/Twitter at @BradleyAJaye.",2024-10-29
Breitbart,Exclusive: Rep. Andy Ogles' Bill Would Block Funds for Child Mutilation,"Rep. Andy Ogles (R-TN) introduced legislation to ban federally funded child mutilation, a bill that would legislatively address a campaign promise by former President Donald Trump.
The Stopping the Mutilation of Children Act of 2024 would prohibit any federal funds from going to institutions that provide medical or surgical intervention to any person for the purpose of disassociation from the individual’s sex.
“Children deserve every protection,” he said in an exclusive statement to Breitbart News. “The efforts of the radical Left to sexualize young people is as outrageous as it is grotesque – there is absolutely no justification for needlessly destroying young, healthy bodies. Any physician participating in this travesty ought to be ashamed.
“God created everyone either male or female, and no one can change this through drugs or surgeries,” she said in an exclusive statement to Breitbart. “Pharmaceutical companies prey on confused young children and pressure them into making decisions they will regret for the rest of their lives. The left exploits gender confusion among young people for their own political gain. I am glad to stand with Rep. Ogles in prohibiting federal funds from going to any organization that harms our children.”
Sen. JD Vance (R-OH), Trump’s running mate, discussed the issue on an episode of the Joe Rogan Experience released Thursday. Vance and Rogan suggested pharmaceutical companies and parents eager for acceptance in leftwing social circles are to blame for the rising crisis.
“Are you not at all a little bit worried about how rich people are getting by prescribing experimental therapeutics to 9, 10, 12-year-old kids?” Vance told Rogan.
Vance described conversations with his own children that demonstrate children should not be permitted to make life-altering decisions about their long-term health.
“My four-year-old will come to me and say ‘daddy, I’m a dinosaur,’” Vance said. “Want me to take him to the dinosaur transition clinic and put scales on him?”
Rogan said some parents are eager for their children to join the LGBT community to acquire a “flag of virtue they can post in their front lawn.”
Though Ogles staff did not work with Trump on the bill (Trump is occupied with a presidential campaign), the legislation appears to align with the spirit of Trump’s campaign platform. “Cut federal funding for any school pushing critical race theory, radical gender ideology, and other inappropriate racial, sexual, or political content on our children,” the platform reads.
Trump has wielded transgender issues as a powerful campaign message in 2024, the Daily Wire‘s Mary Margaret Olahan reported. As the extent of the transgender movement’s harmful effects on children has come to light, more voters have embraced the need to push back.
Other Republican down ballot have followed Trump’s lead, most notably in the Texas Senate race. Sen. Ted Cruz (R-TX) has effectively weakened his challenger, Rep. Colin Allred (D-TX), by highlighting his record supporting federal funding for transgender initiatives.
Allred has attempted to walk back his earlier positions, earning condemnation from key elements of his progressive base.
Laws in the United States have long recognized that there are individuals who lack the capacity to make certain decisions – most prominently, children. For example, children are legally incapable of forming a contract, getting tattoos, or providing informed consent.
Ogles wants to fight back against those who believe that children and other individuals lacking capacity can consent to life altering surgeries that mutilate their bodies, believing a well-formed society would wholeheartedly reject that position.
The Stopping the Mutilation of Children Act of 2024 would prohibit any federal funds from going to an institution that permits such butchery.
Ogles included a rule of construction in the legislation to clarify this the bill does not apply to treatment of developmental anomalies, genetic anomalies, or accidents.
Bradley Jaye is a Capitol Hill Correspondent for Breitbart News. Follow him on X/Twitter at @BradleyAJaye.",2024-11-01
Breitbart,Nolte -- Bill Maher Rips Media for Liz Cheney Firing Squad Hoax: ‘Just Don’t Lie to Me’,"Left-wing comedian Bill Maher tore into the corporate media during his Real Time Overtime segment for lying about Donald Trump calling for Liz Cheney to be executed.
“I woke up to the headline ‘Donald Trump had called for a firing squad for Liz Cheney,’ said Maher, adding, “and this is what I really don’t like about the media — No, he didn’t.”
Maher goes on to explain what Trump clearly said. “He’s criticizing her for being a war hawk. I mean she is Dick Cheney’s daughter.” Maher then read Trump’s full and unambiguous quote. Here it is:
Let’s put her with a rifle standing there with nine barrels shooting at her. Let’s see how she feels about it, you know when the guns are trained on her face. You know, they’re all war hawks when they’re sitting in Washington, in a nice building saying, “Oh, gee, well, let’s send — let’s send 10,000 troops right into the mouth of the enemy.”
“Just to be clear,” Maher continued, “this is exactly what hippies always said. This is exactly what peaceniks always said. [Trump is saying], ‘You know what, it’s very easy to sit in your building and send young men to die.’”
He then said to the media, “Just don’t lie to me. I don’t like Donald Trump. Don’t lie to me and tell me he wants her in front of a firing squad. He was saying something that … again, sounds like what hippies used to say.”
Rep. Jamie Raskin (D-MD) quickly agreed that the media lied. “I agree with you on the lying,” he said. “That’s ridiculous and absurd and counterproductive.”
Raskin went on to criticize Trump, but Maher interrupted him. “I’m not defending Trump,” Maher explained. “Just don’t lie to me.”
The corporate media — including liars like CNN’s Kasie Hunt, Eric Bradner, Kate Sullivan, and Jim Acosta; Politico’s Andrew Howard, Jonathan Martin, and Jonathan Lemire; the Washington Post’s Aaron Blake; Reuters’ Andy Sullivan and Susan Heavey; National Review’s Jim Geraghty; Rolling Stone’s Nikki McCann Ramirez; and the Bulwark’s Not-So-Little Lord Fauntleroy Jonah Goldberg — believed it was 2008 again and that they could get away with fabricating an October Surprise that could be dry-humped straight through Election Day.
And the reason these soulless liars fabricated it was to drown out the real October Surprise, which was that, throughout October, the Harris-Biden economy created only 12,000 jobs — all government jobs. Private sector jobs fell by 28,000, and manufacturing lost 44,000 jobs.
The problem for these soulless liars is that it is not 2008. No more can the corporate media lie with impunity. New Media now has the credibility and muscle to debunk media lies in real time. This New Reality has the corporate media so confused and angry, they have chosen to proudly and publicly debase themselves in the hope that whoring out their integrity might push CacklyMcNeverBorderBorderCzar over the finish line.
Well, maybe it will, but the media are destroying themselves in the process, and it is glorious to watch.
Also, this is a clear case of malice. No one accusing Trump of calling for a firing squad believes it. Want to know how I know that? Easy. Even in the selectively edited video the media play, Trump says, “Let’s put her with a rifle standing there[.]”
Riddle me this, Ever-Expanding Kasie Hunt: Who hands a rifle to someone facing a firing squad?
They know they are lying. That is malice, pure and simple, and…
Trump should sue every person named above, their editors, and their outlets, for defamation.
John Nolte’s first and last novel, Borrowed Time, is winning five-star raves from everyday readers. You can read an excerpt here and an in-depth review here. Also available in hardcover and on Kindle and Audiobook.",2024-11-02
Breitbart,Paul Pelosi Attacker David DePape Receives Life in Prison,"The man who attacked former Speaker of the House Nancy Pelosi’s (D-CA) husband, Paul Pelosi, was sentenced to life in prison on Tuesday, without the possibility of parole.
Prior to the life sentence being issued in the state case, DePape’s attorneys reportedly requested a new trial, according to ABC News. This request was denied by San Francisco County Judge Harry Dorfman.
In May, DePape was sentenced to 30 years in prison in a federal case for having attacked Paul with a hammer at the Pelosi residence in California. DePape was also found guilty of attempting to kidnap Nancy, who was not home at the time DePape showed up.
LISTEN: Paul Pelosi’s 911 Call
San Francisco Police DepartmentThe Pelosi family issued a statement in response to DePape’s “sentence of life without parole,” noting that it gives their “Pop some measure of legal justice” and hopefully sends a “message to others that political violence against elected officials or their family members” is not okay:
Since the violent break-in and shout of “where’s Nancy?” two years ago, not a day goes by that we do not think of this devastating assault, its trauma — or the possibility of future attacks. Today’s sentence of life without parole gives our Pop some measure of legal justice and, we hope, a message to others that political violence against elected officials or their family members will not be tolerated, minimized or condoned. We must each do our part to build a peaceful democracy.
DePape, who is a former Canadian nudist activist, arrived at the Pelosi home in October 2020 with the intention of talking to Nancy about Russian interference that took place in the 2016 presidential election.
The Guardian reported in November 2023, DePape had testified that along with speaking with Nancy about the Russian interference in the 2016 presidential election, he had “planned to” dress up in an “inflatable unicorn costume and upload his interrogation of her online.”
During his testimony before a federal jury, DePape expressed that he was “sorry” he had hurt Paul and added that “he was never” his target.
As Breitbart News’s Nick Gilbertson previously reported, body camera footage showed the front door of Nancy and Paul Pelosi’s home opening, and a police officer can be heard saying, “Hi, how are you doing?” as DePape and Paul — who appears to be wearing a button-down shirt and underwear, are standing inside.
Police officers instructed DePape to “drop the hammer,” and both men can be seen with one hand on the hammer. DePape responds with, “Nope,” before he can be seen wrestling the hammer out of Paul’s hand and swinging toward him.
WATCH: Paul Pelosi Attack Footage
In a letter to Judge Dorfman, Paul wrote that “it took many months” after the attack to “reclaim” his home and “well-being”:
It took many months to reclaim my home and well-being. I still keep away from media and video of the attack for my own peace of mind. Even after testifying in federal and state criminal trials, I do not read the coveragae or willingly revisit the events. My family and friends were traumatized by the attack — and many political spouses with whom I have grown close during my wife’s service in Congress have been both sympathetic to me and scared for their own safety. To protect my healing, I still do not address the assault with my wife or anyone else. Nor do I discuss the trauma experienced by my wife who remains under 24-hour security two years later even though she is no longer serving as Speaker of the House. Even now, we do not answer our landline phone or our front door due to ongoing threats. We cannot fully remove the stain on the floor in the front entryway where I bled. As recently as this summer, we had to improve security measures at our home due to ongoing threats.
CNN reported that in the aftermath of the attack, Paul was left with a skull fracture and sustained other injuries to his arms. Paul underwent surgery for his skull fracture and other injuries, a spokesman for Nancy confirmed to the outlet.",2024-10-29
Breitbart,Republicans and Independents Outvoting Democrats in North Carolina,"Republicans and independents are outvoting Democrats in North Carolina, according to the latest data.
Early voting numbers out of battleground North Carolina are concerning for Democrats, as Republicans have boasted a strong performance thus far. On the first day of early voting in the state, Republicans saw an 18-point shift from figures seen on the first day of early voting in 2020. Republicans saw 353,166 ballots cast, besting the previous record made in 2020 with 348,559 ballots cast.
Overall, Republicans have led the charge in the state with early voting, and currently, Republican votes are outnumbering Democrats’ — 1,148,634 to the Democrats’ 1,106,358. Perhaps what is more, independents are also outnumbering Democrats with 1,113,426 ballots cast.
“North Carolina added 266,000 votes in this morning’s report, bringing their total vote to 3.37 million. This represents roughly 62% of the expected electorate,” Decision Desk HQ’s Michael Pruser wrote, sharing the breakdown and noting that “Democrats are now third in total turnout and will likely stay there for the remainder of the early voting period.”
“Four days remain to vote early in person, and while we will not reach the 4.63 million early votes we saw in 2020, we should be able to break 4.2 million,” he continued.
This reality follows an update from Donald Trump Jr. on October 19, telling Breitbart News Saturday that Americans are showing up to vote in hard-hit areas — including western North Carolina — in record numbers.
“This week, I was in Michigan, I was in Arizona, I was in North Carolina twice, both visiting the damage as well as doing get-out-the-vote stuff. All of that stuff looked really positive,” he said.
WATCH — Massive Line Appears for Early Voting in Apex, North Carolina:
“I saw the same thing in North Carolina. I was visiting some of the places that the hurricane destroyed. And, you know, I didn’t even want to ask them what they’re doing about voting. And it turns out, Yancy County, where I was, where I saw incredible damage, where FEMA was totally missing. I mean, these people are voting in record numbers,” he revealed.
“They lost loved ones. They lost homes, and they’re like, they would crawl through broken glass right now to vote because they understand their government is failing … so people are getting it. We just can’t take anything for granted,” Trump Jr. concluded.
Wednesday’s RealClearPolitics average of polls shows former President Donald Trump leading by an average of one percentage point in North Carolina.",2024-10-30
Breitbart,Report: WH Pressured Stenographers to Edit Biden's 'Garbage' Smear,"White House press officials reportedly pressured stenographers to cover up President Joe Biden’s “garbage” smear by editing the transcript to alter its meaning.
The coverup was “a breach of protocol and spoilation of transcript integrity between the Stenography and Press Offices,” according to a stenographer supervisor’s email obtained by the Associated Press (AP).
“The only garbage I see floating out there is his [Trump] supporters,” Biden said Tuesday.
The White House stenographers added an apostrophe to “supporters” and an em-dash to alter the meaning of Biden’s statement.
The change was made after the press office “conferred with the president,” according to an internal email from the head of the stenographers’ office that was obtained by The AP. The authenticity of the email was confirmed by two government officials who spoke on condition of anonymity to discuss internal matters.
…
According to the email, the press office had asked the stenographers to quickly produce a transcript of the call amid the firestorm. Biden himself took to social media to say that he he was not calling all Trump supporters garbage and that he was referring specifically to the “hateful rhetoric about Puerto Rico spewed by Trump’s supporter at his Madison Square Garden rally.”
…
The supervisor, a career employee of the White House, raised the concerns about the press office action — but did not weigh in on the accuracy of the edit — in an email to White House communications director Ben LaBolt, press secretary Karine Jean-Pierre and other press and communications officials.
“If there is a difference in interpretation, the Press Office may choose to withhold the transcript but cannot edit it independently,” the stenographer supervisor wrote. “Our Stenography Office transcript — released to our distro, which includes the National Archives — is now different than the version edited and released to the public by Press Office staff.”
Vice President Kamala Harris claimed on Wednesday that Biden clarified his statement and disagreed with demonizing “people based on who they vote for.”
Biden’s smear overshadowed Harris’s closing argument that night in which she said she would be a president for “all Americans.”
“There’s no way to spin it: Joe Biden and Kamala Harris don’t just hate President Trump, they despise the tens of millions of Americans who support him. Kamala does not deserve four more years,” Karoline Leavitt, Trump campaign national spokesperson, said Tuesday.
Critics on X immediately reacted to the news:
Wendell Husebo is a political reporter with Breitbart News and a former RNC War Room Analyst. He is the author of Politics of Slave Morality. Follow Wendell on “X” @WendellHusebø or on Truth Social @WendellHusebo.",2024-10-31
